onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
2.854	3.141	cue	n/a	n/a	mentalizing	remember	n/a
5.995	5.229	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.34	3.285	rating	9.5	Weak	mentalizing	remember	n/a
12.107	2.519	rating_mouse_trajectory	9.5	Weak	mentalizing	remember	n/a
16.568	5.511	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
22.161	3.009	rating	61.86	Strong	mentalizing	remember	n/a
22.828	2.343	rating_mouse_trajectory	61.86	Strong	mentalizing	remember	n/a
27.318	5.569	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.965	2.705	rating	25.92	Moderate	mentalizing	remember	n/a
33.415	2.255	rating_mouse_trajectory	25.92	Moderate	mentalizing	remember	n/a
38.017	3.17	cue	n/a	n/a	similarity	n/a	n/a
41.187	5.567	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
46.837	2.002	rating	47.87	Strong	similarity	n/a	n/a
47.454	1.385	rating_mouse_trajectory	47.87	Strong	similarity	n/a	n/a
51.986	5.339	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
57.424	2.618	rating	10.62	Moderate	similarity	n/a	n/a
57.824	2.218	rating_mouse_trajectory	10.62	Moderate	similarity	n/a	n/a
62.603	4.092	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
66.778	2.569	rating	2.09	Barely detectable	similarity	n/a	n/a
67.111	2.236	rating_mouse_trajectory	2.09	Barely detectable	similarity	n/a	n/a
71.813	3.157	cue	n/a	n/a	likeability	n/a	n/a
74.97	5.567	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
80.616	2.237	rating	21.42	Moderate	likeability	n/a	n/a
81.45	1.404	rating_mouse_trajectory	21.42	Moderate	likeability	n/a	n/a
85.749	5.022	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
90.853	2.151	rating	30.64	Strong	likeability	n/a	n/a
91.82	1.185	rating_mouse_trajectory	30.64	Strong	likeability	n/a	n/a
95.971	5.053	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
101.091	1.813	rating	49.89	Strong	likeability	n/a	n/a
101.391	1.513	rating_mouse_trajectory	49.89	Strong	likeability	n/a	n/a
106.126	3.165	cue	n/a	n/a	mentalizing	danger	n/a
109.291	6.363	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
115.729	3.425	rating	32.45	Strong	mentalizing	danger	n/a
115.779	3.375	rating_mouse_trajectory	32.45	Strong	mentalizing	danger	n/a
120.821	5.299	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
126.2	2.304	rating	11.5	Moderate	mentalizing	danger	n/a
127.0	1.504	rating_mouse_trajectory	11.5	Moderate	mentalizing	danger	n/a
131.359	5.129	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
136.571	2.835	rating	60.04	Strong	mentalizing	danger	n/a
137.437	1.968	rating_mouse_trajectory	60.04	Strong	mentalizing	danger	n/a
141.606	3.131	cue	n/a	n/a	likeability	n/a	n/a
144.737	5.506	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
150.309	2.395	rating	50.77	Strong	likeability	n/a	n/a
151.059	1.645	rating_mouse_trajectory	50.77	Strong	likeability	n/a	n/a
155.441	4.089	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
159.629	2.075	rating	11.13	Moderate	likeability	n/a	n/a
160.329	1.375	rating_mouse_trajectory	11.13	Moderate	likeability	n/a	n/a
164.754	6.364	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
171.2	1.87	rating	73.4	Very strong	likeability	n/a	n/a
171.517	1.554	rating_mouse_trajectory	73.4	Very strong	likeability	n/a	n/a
176.235	3.157	cue	n/a	n/a	similarity	n/a	n/a
179.392	5.847	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
185.305	3.385	rating	26.88	Moderate	similarity	n/a	n/a
186.405	2.285	rating_mouse_trajectory	26.88	Moderate	similarity	n/a	n/a
190.438	5.189	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
195.709	1.635	rating	10.35	Moderate	similarity	n/a	n/a
195.959	1.385	rating_mouse_trajectory	10.35	Moderate	similarity	n/a	n/a
200.839	6.364	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
207.28	3.774	rating	21.42	Moderate	similarity	n/a	n/a
208.53	2.524	rating_mouse_trajectory	21.42	Moderate	similarity	n/a	n/a
212.315	3.201	cue	n/a	n/a	likeability	n/a	n/a
215.516	5.137	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
220.735	2.318	rating	5.39	Weak	likeability	n/a	n/a
221.235	1.818	rating_mouse_trajectory	5.39	Weak	likeability	n/a	n/a
225.869	5.57	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
231.523	2.602	rating	46.99	Strong	likeability	n/a	n/a
231.756	2.368	rating_mouse_trajectory	46.99	Strong	likeability	n/a	n/a
236.629	6.2	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
242.894	2.243	rating	41.42	Strong	likeability	n/a	n/a
243.877	1.26	rating_mouse_trajectory	41.42	Strong	likeability	n/a	n/a
247.929	3.15	cue	n/a	n/a	similarity	n/a	n/a
251.078	5.575	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
256.732	2.671	rating	25.32	Moderate	similarity	n/a	n/a
257.432	1.971	rating_mouse_trajectory	25.32	Moderate	similarity	n/a	n/a
261.845	5.191	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
267.103	2.285	rating	9.62	Weak	similarity	n/a	n/a
267.769	1.618	rating_mouse_trajectory	9.62	Weak	similarity	n/a	n/a
272.191	5.399	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
277.656	2.418	rating	7.9	Weak	similarity	n/a	n/a
278.79	1.285	rating_mouse_trajectory	7.9	Weak	similarity	n/a	n/a
282.692	3.174	cue	n/a	n/a	mentalizing	tired	n/a
285.865	5.571	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
291.512	3.075	rating	3.91	Weak	mentalizing	tired	n/a
292.178	2.409	rating_mouse_trajectory	3.91	Weak	mentalizing	tired	n/a
296.611	6.193	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
302.883	2.404	rating	2.07	Barely detectable	mentalizing	tired	n/a
304.149	1.138	rating_mouse_trajectory	2.07	Barely detectable	mentalizing	tired	n/a
307.994	5.009	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
313.07	2.251	rating	19.35	Moderate	mentalizing	tired	n/a
314.12	1.201	rating_mouse_trajectory	19.35	Moderate	mentalizing	tired	n/a
318.105	3.216	cue	n/a	n/a	similarity	n/a	n/a
321.321	6.688	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
328.092	1.535	rating	1.4	Barely detectable	similarity	n/a	n/a
328.875	0.751	rating_mouse_trajectory	1.4	Barely detectable	similarity	n/a	n/a
333.204	6.85	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
340.13	3.407	rating	86.51	Very strong	similarity	n/a	n/a
341.58	1.957	rating_mouse_trajectory	86.51	Very strong	similarity	n/a	n/a
345.309	5.128	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
350.517	1.553	rating	0.95	Barely detectable	similarity	n/a	n/a
351.034	1.037	rating_mouse_trajectory	0.95	Barely detectable	similarity	n/a	n/a
355.552	3.167	cue	n/a	n/a	likeability	n/a	n/a
358.719	5.337	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
364.139	1.584	rating	58.59	Strong	likeability	n/a	n/a
364.705	1.018	rating_mouse_trajectory	58.59	Strong	likeability	n/a	n/a
369.223	5.397	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
374.693	2.318	rating	23.23	Moderate	likeability	n/a	n/a
375.526	1.485	rating_mouse_trajectory	23.23	Moderate	likeability	n/a	n/a
379.801	5.013	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
384.88	1.457	rating	7.15	Weak	likeability	n/a	n/a
385.33	1.007	rating_mouse_trajectory	7.15	Weak	likeability	n/a	n/a
389.915	3.167	cue	n/a	n/a	similarity	n/a	n/a
393.082	5.021	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
398.185	2.335	rating	14.26	Moderate	similarity	n/a	n/a
399.251	1.269	rating_mouse_trajectory	14.26	Moderate	similarity	n/a	n/a
403.275	5.497	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
408.839	2.218	rating	14.55	Moderate	similarity	n/a	n/a
409.255	1.801	rating_mouse_trajectory	14.55	Moderate	similarity	n/a	n/a
413.955	6.138	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
420.176	3.168	rating	31.64	Strong	similarity	n/a	n/a
420.626	2.718	rating_mouse_trajectory	31.64	Strong	similarity	n/a	n/a
425.211	3.159	cue	n/a	n/a	mentalizing	heights	n/a
428.371	5.2	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
433.648	2.806	rating	4.82	Weak	mentalizing	heights	n/a
435.648	0.806	rating_mouse_trajectory	4.82	Weak	mentalizing	heights	n/a
438.8	5.036	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
443.918	2.702	rating	3.49	Weak	mentalizing	heights	n/a
444.985	1.635	rating_mouse_trajectory	3.49	Weak	mentalizing	heights	n/a
449.026	5.848	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
454.939	3.585	rating	15.26	Moderate	mentalizing	heights	n/a
455.939	2.585	rating_mouse_trajectory	15.26	Moderate	mentalizing	heights	n/a
459.974	3.122	cue	n/a	n/a	similarity	n/a	n/a
463.096	5.224	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
468.394	2.276	rating	50.07	Strong	similarity	n/a	n/a
468.894	1.776	rating_mouse_trajectory	50.07	Strong	similarity	n/a	n/a
473.504	5.016	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
478.598	1.189	rating	2.99	Barely detectable	similarity	n/a	n/a
479.098	0.689	rating_mouse_trajectory	2.99	Barely detectable	similarity	n/a	n/a
483.734	5.053	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
488.852	2.702	rating	6.74	Weak	similarity	n/a	n/a
489.985	1.568	rating_mouse_trajectory	6.74	Weak	similarity	n/a	n/a
493.887	3.158	cue	n/a	n/a	likeability	n/a	n/a
497.045	6.846	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
503.958	2.319	rating	46.35	Strong	likeability	n/a	n/a
504.608	1.669	rating_mouse_trajectory	46.35	Strong	likeability	n/a	n/a
509.048	5.805	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
514.928	2.201	rating	17.71	Moderate	likeability	n/a	n/a
516.062	1.068	rating_mouse_trajectory	17.71	Moderate	likeability	n/a	n/a
520.056	5.198	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
525.332	2.488	rating	18.29	Moderate	likeability	n/a	n/a
526.382	1.438	rating_mouse_trajectory	18.29	Moderate	likeability	n/a	n/a
530.367	3.171	cue	n/a	n/a	mentalizing	angry	n/a
533.539	5.182	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
538.804	2.401	rating	0.0	No sensation	mentalizing	angry	n/a
539.904	1.301	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
543.94	4.084	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
548.107	2.068	rating	15.72	Moderate	mentalizing	angry	n/a
548.741	1.435	rating_mouse_trajectory	15.72	Moderate	mentalizing	angry	n/a
553.287	6.7	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
560.062	2.475	rating	91.1	Very strong	mentalizing	angry	n/a
561.062	1.475	rating_mouse_trajectory	91.1	Very strong	mentalizing	angry	n/a
565.097	3.121	cue	n/a	n/a	similarity	n/a	n/a
568.218	5.802	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
574.084	2.003	rating	32.75	Strong	similarity	n/a	n/a
574.484	1.603	rating_mouse_trajectory	32.75	Strong	similarity	n/a	n/a
579.18	6.192	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
585.438	2.419	rating	29.35	Strong	similarity	n/a	n/a
586.138	1.719	rating_mouse_trajectory	29.35	Strong	similarity	n/a	n/a
590.535	5.307	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
595.908	1.451	rating	14.15	Moderate	similarity	n/a	n/a
596.375	0.984	rating_mouse_trajectory	14.15	Moderate	similarity	n/a	n/a
600.944	3.218	cue	n/a	n/a	likeability	n/a	n/a
604.161	6.693	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
610.931	1.456	rating	0.0	No sensation	likeability	n/a	n/a
611.464	0.923	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
616.019	5.218	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
621.318	1.686	rating	69.16	Very strong	likeability	n/a	n/a
622.118	0.886	rating_mouse_trajectory	69.16	Very strong	likeability	n/a	n/a
626.409	5.296	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
631.772	1.835	rating	12.06	Moderate	likeability	n/a	n/a
632.272	1.335	rating_mouse_trajectory	12.06	Moderate	likeability	n/a	n/a
636.807	3.158	cue	n/a	n/a	mentalizing	calm	n/a
639.965	6.846	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
646.877	2.727	rating	61.16	Strong	mentalizing	calm	n/a
648.161	1.443	rating_mouse_trajectory	61.16	Strong	mentalizing	calm	n/a
651.965	5.8	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
657.832	1.889	rating	78.69	Very strong	mentalizing	calm	n/a
658.432	1.289	rating_mouse_trajectory	78.69	Very strong	mentalizing	calm	n/a
662.953	5.051	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
668.069	2.185	rating	12.75	Moderate	mentalizing	calm	n/a
668.852	1.401	rating_mouse_trajectory	12.75	Moderate	mentalizing	calm	n/a
673.104	3.175	cue	n/a	n/a	likeability	n/a	n/a
676.279	6.129	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
682.474	2.235	rating	152.45	Strongest possible	likeability	n/a	n/a
683.091	1.618	rating_mouse_trajectory	152.45	Strongest possible	likeability	n/a	n/a
687.581	5.839	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
693.495	1.692	rating	61.7	Strong	likeability	n/a	n/a
694.145	1.042	rating_mouse_trajectory	61.7	Strong	likeability	n/a	n/a
698.631	5.19	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
703.899	2.255	rating	8.78	Weak	likeability	n/a	n/a
704.449	1.705	rating_mouse_trajectory	8.78	Weak	likeability	n/a	n/a
708.934	3.174	cue	n/a	n/a	mentalizing	enjoy	n/a
712.108	5.346	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
717.537	2.935	rating	36.57	Strong	mentalizing	enjoy	n/a
719.271	1.202	rating_mouse_trajectory	36.57	Strong	mentalizing	enjoy	n/a
722.617	5.392	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
728.074	2.338	rating	99.05	Strongest possible	mentalizing	enjoy	n/a
729.141	1.271	rating_mouse_trajectory	99.05	Strongest possible	mentalizing	enjoy	n/a
733.194	6.135	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
739.412	2.351	rating	0.0	No sensation	mentalizing	enjoy	n/a
739.779	1.985	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
